Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5323513516959959,0.6048678780923235,0.6361055725580209,0.7480808084672278
rf,0.5323377837286406,0.6067118209640397,0.64254155827595,0.962673208365213
xgb,0.5311652002040296,0.6068638995154297,0.6409165391481765,0.946623935220607
lgb,0.5314630323896965,0.6067363045141546,0.6415965952563122,0.9437572430502423
