Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.4989786674474128,0.6384169098928438,0.6384169098928438,0.7249437635301961
rf,0.4989786674474128,0.6376173166944966,0.6375153561878595,0.8043039756173667
xgb,0.4989786674474128,0.6390754121102762,0.6390754121102762,0.8237098570052904
lgb,0.4989786674474128,0.6390714524789505,0.6390714524789505,0.8249932433938015
