Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5835956903289666,0.6257333170373992,0.6828017333496842,0.6914853366770176
rf,0.607165073972293,0.6625598649248124,0.7163061328403951,0.8063568237578259
xgb,0.6067652200321475,0.6626419275730773,0.7165486857493703,0.806395506025792
lgb,0.6054740621676171,0.6612136156919421,0.7152136502590752,0.8049761274166473
