Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5893562373864083,0.7045313261757163,0.7262408485578121,0.6978025485063925
rf,0.58936010511949,0.7123384827796159,0.7336071047255519,0.7872430094793066
xgb,0.589318807029645,0.7131405195828081,0.7345117315635996,0.8218095106795613
lgb,0.5892894925718073,0.713628192113557,0.7347656281620171,0.8230764785883882
