Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.7348613257243196,0.6313653350892595,0.7662534825870647,0.7964967954345917
rf,0.742970895522388,0.6621197395376061,0.7910697249048874,0.9532456394498098
xgb,0.744728489903424,0.6670958882060286,0.7921582235879426,0.9384854989757097
lgb,0.7438646912496342,0.6692094673690372,0.7925137401229149,0.9346265583845479
