Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.4989786674474128,0.6786106616411958,0.6786106616411958,0.7754167958399336
rf,0.4989786674474128,0.6800801895219304,0.6800690676162949,0.809318460492235
xgb,0.4989786674474128,0.6802335864158868,0.6802335864158868,0.8232183774719648
lgb,0.4989786674474128,0.6803158846355979,0.6803158846355979,0.8245709797688461
