Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.7380678275078859,0.7334456660764599,0.7450067403438979,0.8211291574304611
rf,0.7442587783780995,0.7338067694749284,0.7565315146163428,0.8773407807116165
xgb,0.7459592643504463,0.7336415039804823,0.7643731100864676,0.8726097192952111
lgb,0.7461588194953354,0.7352219003142207,0.7658712340177608,0.8716789676994527
