Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.713812568138691,0.6670079763407097,0.7377747215143848,0.7587954095680286
rf,0.6813397328690662,0.6621945542806313,0.6976465027642145,0.786442842651035
xgb,0.7071352862536944,0.6629752178826991,0.7275981685994328,0.801071651236539
lgb,0.7220786902080835,0.6662379709201844,0.7406340059224237,0.8100130117944483
