Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5954169451721596,0.5682383247286429,0.6079893171442594,0.7418841676198711
rf,0.5956159017684051,0.5699123617907987,0.6102179379632892,0.795513892839032
xgb,0.5961703222587467,0.5703601365822502,0.6106326349552993,0.8148772709150142
lgb,0.5965586680324456,0.5709361409081603,0.6114025019616474,0.8189625913925231
