Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.7972784765376808,0.8229870968866712,0.8192298230253064,0.8302408606982907
rf,0.8031196002959909,0.808545745904942,0.8223802718545151,0.8537638600474206
xgb,0.8128034488369571,0.8096402877001039,0.8178358519037953,0.8464353962946892
lgb,0.816821700320786,0.8141457958824715,0.8318797071859164,0.8522879974507586
