Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.4989786674474128,0.6786106616411958,0.6786106616411958,0.7752951730463703
rf,0.4989786674474128,0.6800499293982206,0.6800668160612273,0.8082664602068309
xgb,0.4989786674474128,0.6802335864158868,0.6802335864158868,0.8230489479531307
lgb,0.4989786674474128,0.6803158846355979,0.6803158846355979,0.8246158167706225
