Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6529691041453549,0.6411429987799364,0.6681774231915112,0.7410162576997766
rf,0.6338044662694076,0.6406755496343541,0.64830798978911,0.7580115019188506
xgb,0.6447097997828414,0.6402944133096923,0.6611450097854038,0.7882184359356408
lgb,0.6648962315905647,0.6437858918058521,0.6837507816375274,0.7911781608469669
