Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6032212160287245,0.5692006503232514,0.6088394786311864,0.7418193508065529
rf,0.6054344897937192,0.5700395137661443,0.6097238934365874,0.7953664631603764
xgb,0.6059276200278402,0.5705997138917288,0.6104863481423697,0.8162905060184942
lgb,0.6061567482792524,0.5708250870128984,0.6111146304119182,0.8189344442423567
