Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5675668750117725,0.725430359261887,0.7923735724017555,0.8133908165956139
rf,0.5645912862354102,0.7240589937904578,0.7849576350999241,0.8735474835343534
xgb,0.5659730114082288,0.7264015027845622,0.7904028746601705,0.8794557311123808
lgb,0.5682900135617909,0.7288474910686817,0.7929687843361316,0.879393533662751
