Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5916617149056829,0.6102364599995995,0.6702927453832055,0.7404977740950246
rf,0.5896097147952734,0.612023856421231,0.6719323058388773,0.8073671307113548
xgb,0.5896171203074828,0.6125495979193353,0.6720063858953567,0.827014503159573
lgb,0.5889625428444413,0.6123214233663758,0.6730149817501498,0.8294846528987805
