Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5760949794993249,0.5648498355991514,0.6368641853867651,0.751590781013342
rf,0.5775816334347432,0.5649333834000922,0.6363517294615391,0.8103175473579378
xgb,0.5786186896709352,0.5655856274747524,0.6383705768515886,0.826679332277987
lgb,0.5781303135315834,0.5655282028744948,0.6383431997372726,0.8286147944114555
