Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6181594792425554,0.6073171004030253,0.6896213375187035,0.717186023139429
rf,0.6633473669771268,0.6542308152924982,0.7337899983105928,0.8997836269459253
xgb,0.6634200407292018,0.6540951044541466,0.732540056296737,0.8992464326724707
lgb,0.6637140254958264,0.6544156066666588,0.7309171420865893,0.8975193095521689
