Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5961617149758455,0.6160746074879228,0.6769500301932367,0.7558402173913044
rf,0.5965882548309179,0.6518261775362318,0.7094192330917874,0.9507850241545893
xgb,0.5967947463768116,0.6534482789855073,0.7121509057971015,0.930360175120773
lgb,0.5984877415458937,0.6564278079710145,0.7141115338164251,0.9328651268115942
