Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6002631529967408,0.5682383247286429,0.6107963259805707,0.7451197837567434
rf,0.6048985510748326,0.570094959080509,0.6132642955359338,0.7947562381692989
xgb,0.6040716713954096,0.5703601365822502,0.6132599199928686,0.8161627009770196
lgb,0.6040780387901689,0.5709361409081603,0.614198114794005,0.8188271454773375
