Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6545421029643917,0.5416591089233483,0.6700617129330119,0.6830432887383291
rf,0.7040689306498594,0.5500088317629063,0.7082762183873993,0.9078039530020653
xgb,0.7049401585081908,0.5489978216424402,0.7089732942461245,0.907881005994658
lgb,0.7038524912769247,0.5500708052581164,0.7080063709616818,0.9070684406201783
