Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6863742166003162,0.6846226692347108,0.6918729169379182,0.712612995329607
rf,0.6857351385074602,0.6845863650032881,0.692747654395788,0.7719729406402001
xgb,0.6856935258956791,0.6845332084821665,0.692589984591517,0.7885659377739292
lgb,0.6856897082248736,0.6854686650852299,0.6927070780089399,0.7914094117074729
