Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6619953492716312,0.6782607669083954,0.6872330253371557,0.6788377988256907
rf,0.6889338745703482,0.6868995918198386,0.6997120971464611,0.7238929365421428
xgb,0.6889217690056496,0.6898317822208911,0.7022460214261538,0.7240255324796128
lgb,0.6883675741665859,0.690263825650648,0.7014563246531565,0.723288884517435
