Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6911288138700769,0.6573866574293581,0.7060443015613854,0.7099010953343332
rf,0.6933297689057583,0.6559997636369674,0.7027723603240177,0.7918843772451312
xgb,0.6990576258515562,0.6593298765630284,0.7113126057707,0.8126154299395084
lgb,0.702830297740111,0.658830497484534,0.7153238572709681,0.8129803545665343
