Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6283982820976491,0.6162231766124171,0.7219540988547318,0.7743704038577456
rf,0.6379653405666064,0.6500886678722122,0.7436004219409283,0.956049427365883
xgb,0.641286889692586,0.653390717299578,0.7479021398432791,0.9336661241711874
lgb,0.6405185955394815,0.6597961723930078,0.7504303496081978,0.9341397528631706
