Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.513219748327933,0.50172075404861,0.5132936398929583,0.5340605880083492
rf,0.5132470028252839,0.50172075404861,0.513443637002485,0.5521650515549722
xgb,0.5133083177568944,0.50172075404861,0.5134152703904435,0.5532732354071078
lgb,0.5133083177568944,0.50172075404861,0.513415224265871,0.5537120594642088
