Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.4989786674474128,0.629228643631395,0.6291928710797612,0.7190789090082156
rf,0.4989786674474128,0.6295495678683527,0.629498966109205,0.8004021277350668
xgb,0.4989786674474128,0.6294930460721738,0.6294930460721738,0.8149565096610734
lgb,0.4989786674474128,0.6294514505332963,0.6294514505332963,0.8173166828506893
