Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5683634343654711,0.5588459851091258,0.5734349865213516,0.5802278829803299
rf,0.5745440124252518,0.5614892174793269,0.575648433533423,0.6887516783617862
xgb,0.5745125485328219,0.5615613283150349,0.5763798263766415,0.7290424466620008
lgb,0.5751774040683039,0.5616096454944264,0.5760986949716959,0.7178932409295476
