Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6315600791193671,0.7743592191262471,0.7818731166150671,0.8218257481940144
rf,0.609102872377021,0.7839688510491917,0.791868094255246,0.8881974028207774
xgb,0.633475558995528,0.785303388372893,0.792581475748194,0.9011337633298934
lgb,0.6303938596491229,0.777199398004816,0.7889936876504988,0.8999942380460956
