Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6109139198988768,0.7192357870232461,0.7947690248442408,0.81275048347211
rf,0.6070026423504232,0.7217832555522458,0.7822986360333695,0.8768900528470085
xgb,0.6078952729272956,0.7259027767927083,0.7969470923112568,0.878519633617191
lgb,0.6101233819248416,0.7251705943357717,0.7981751981565804,0.8783921656240692
