Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6435165137614679,0.6046791029561672,0.6867392201834862,0.762759123343527
rf,0.6568043577981652,0.6082260193679919,0.7028859836901121,0.9613761977573904
xgb,0.6577543323139653,0.60599750254842,0.7047301732925586,0.9474197247706422
lgb,0.6588708460754332,0.6081676095820591,0.7043515800203873,0.9450906472986749
