Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6397083109652939,0.611937071438295,0.6806004399378744,0.7342689299382712
rf,0.6405535636458607,0.6119307524188046,0.6833518957754853,0.8053052579039456
xgb,0.6415114754167703,0.6120093661796482,0.6838885223857585,0.8244073185284638
lgb,0.641421048958267,0.6121194976621949,0.6841313790695195,0.82583931151265
