Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6389474533106961,0.7183479626485568,0.7372429905408683,0.8030635014956747
rf,0.6445806087800146,0.7468612701107608,0.77463829331393,0.9264903023688252
xgb,0.645119949066214,0.7464259398496241,0.7732380750262754,0.9228278882690597
lgb,0.6449041029994341,0.7467314940577249,0.7697514552510308,0.9192481405125718
