Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.7034544538155753,0.6977419357706175,0.7158488508117565,0.8059614140135541
rf,0.7021000597350325,0.7011742111775624,0.7074258556687835,0.8755552602385135
xgb,0.700428234403112,0.7009714498545737,0.7152231885706971,0.8667592322626066
lgb,0.7011279431948286,0.702376956500096,0.7183258546020865,0.8682794977279354
