Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.6433884642604387,0.7758142958244869,0.7967343241330502,0.8240928167020524
rf,0.6336906581740976,0.7798638358103326,0.8047145081387119,0.8664315286624203
xgb,0.6455639773531493,0.7782843241330503,0.8199469214437367,0.8972321656050956
lgb,0.6445115357395612,0.7759020877565463,0.8071334394904458,0.8669715145081387
