Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.7518999811196112,0.6887316589056796,0.7565517206945638,0.7749916137806809
rf,0.6407126116761249,0.6515659039870383,0.6578095035254379,0.7377225510745931
xgb,0.7190547805882003,0.660217222925667,0.734624691896375,0.7775378996946178
lgb,0.7470412332711438,0.6730324656012137,0.7563941082976966,0.794324699882182
