Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.5827017165761645,0.5678950260287022,0.6051845813160716,0.6132649970586266
rf,0.6034825733754298,0.5735751402538156,0.6287760814933219,0.8437157844039378
xgb,0.6026770124518854,0.5731354699777275,0.6292808075275271,0.8443896340794909
lgb,0.6015536594823779,0.5748387150442614,0.6263226048922784,0.8412102205368871
