Approach,mutation_feature_apfd,mutation_model_apfd,fusion_2_feature_apfd,fusion_3_feature_apfd
lr,0.8510897327646721,0.9818442987749004,0.9811716416817096,0.9774772968592286
rf,0.8852728964943436,0.9689715389196516,0.9831371780942548,0.9842856044956215
xgb,0.8978719154996696,0.9822118569114167,0.979608619983699,0.9780409716797741
lgb,0.8958680810715014,0.9610006680304873,0.980063569565261,0.9771927605955059
